"Year","FIPS","State","County","YPLL_Rate","CI_Low","CI_High"
2025,"06061","California","Placer",5085.9506432,4827.5983391,5344.3029473
2025,"06063","California","Plumas",8791.7606587,7127.6975441,10455.823773
2025,"06065","California","Riverside",7817.2946057,7694.5246003,7940.0646112
2025,"06067","California","Sacramento",7615.5062798,7462.580436,7768.4321237
2025,"06069","California","San Benito",6316.422011,5635.3488835,6997.4951384
2025,"06071","California","San Bernardino",9377.7099479,9237.1719602,9518.2479355
2025,"06073","California","San Diego",5726.724331,5637.4501139,5815.9985482
2025,"06075","California","San Francisco",5634.0409149,5452.5783545,5815.5034753
2025,"06077","California","San Joaquin",8729.5107709,8501.4480765,8957.5734652
2025,"06079","California","San Luis Obispo",6205.5911463,5858.9186709,6552.2636217
2025,"06081","California","San Mateo",4006.435541,3842.0370686,4170.8340134
2025,"06083","California","Santa Barbara",6122.9359008,5857.4460844,6388.4257171
2025,"06085","California","Santa Clara",4125.4737001,4022.231813,4228.7155873
2025,"06087","California","Santa Cruz",5482.157239,5150.1893634,5814.1251145
2025,"06089","California","Shasta",10558.411247,10010.568736,11106.253758
2025,"06093","California","Siskiyou",13488.219943,12075.531634,14900.908253
2025,"06095","California","Solano",7384.6121829,7095.7271625,7673.4972034
2025,"06097","California","Sonoma",5996.9731849,5738.6413558,6255.3050139
2025,"06099","California","Stanislaus",9308.6312939,9029.1505703,9588.1120175
2025,"06101","California","Sutter",8212.8302749,7583.0428259,8842.6177239
2025,"06103","California","Tehama",11335.91281,10379.421037,12292.404582
2025,"06105","California","Trinity",12353.942814,9774.5277154,14933.357913
2025,"06107","California","Tulare",9205.5434658,8906.2631902,9504.8237415
2025,"06109","California","Tuolumne",9372.1488896,8359.6257737,10384.672006
2025,"06111","California","Ventura",5626.3683053,5442.1609768,5810.5756337
2025,"06113","California","Yolo",5727.9988216,5358.8653083,6097.1323349
2025,"06115","California","Yuba",9988.2992377,9244.7052053,10731.89327
